['ClinVarArt', 'C45iteratedVotingFilter', 0.7, 'Asym', 1000, 0]	S	442	181	119	258	4.2276	0.7095	0.6314	0.6682	
['ClinVarArt', 'BBNR', 0.4, 'Sym', 1000, 0]	F									
['ClinVarArt', 'CVCF', 0.1, 'Sym', 3000, 0]	S	202	1717	983	98	4.5812	0.1053	0.6733	0.1821	
['ClinVarArt', 'IPF', 0.5, 'Asym', 100, 0]	S	38	30	20	12	4.7516	0.5588	0.76	0.6441	
['ClinVarArt', 'IPF', 0.7, 'Asym', 3000, 0]	S	1380	540	360	720	5.6152	0.7188	0.6571	0.6866	
['ClinVarArt', 'IPF', 0.2, 'Asym', 300, 0]	S	38	153	87	22	4.8606	0.199	0.6333	0.3028	
['ClinVarArt', 'BBNR', 0.5, 'Sym', 1000, 0]	F									
['ClinVarArt', 'ORBoostFilter', 0.7, 'Sym', 100, 0]	F									
['ClinVarArt', 'C45votingFilter', 0.5, 'Sym', 1000, 0]	S	338	298	202	162	4.0777	0.5314	0.676	0.5951	
['ClinVarArt', 'C45iteratedVotingFilter', 0.7, 'Sym', 3000, 0]	S	1445	569	331	655	6.6715	0.7175	0.6881	0.7025	
['ClinVarArt', 'CVCF', 0.3, 'Asym', 100, 0]	S	20	46	24	10	3.5847	0.303	0.6667	0.4167	
['ClinVarArt', 'BBNR', 0.4, 'Asym', 500, 0]	F									
['ClinVarArt', 'AENN', 0.6, 'Sym', 100, 0]	F									
['ClinVarArt', 'CNN', 0.5, 'Asym', 500, 0]	F									
['ClinVarArt', 'IPF', 0.5, 'Sym', 100, 0]	S	37	33	17	13	5.1865	0.5286	0.74	0.6167	
['ClinVarArt', 'IPF', 0.2, 'Sym', 300, 0]	S	40	156	84	20	5.2845	0.2041	0.6667	0.3125	
